198.0;21.828125;357345.1632857144;-655.0500975266477;1020;21;0;999
204.0;15.609375;317608.63300000015;-564.2086512971073;800;14;0;786
210.0;14.125;334218.13042857155;-303.4300128024115;769;25;0;744
216.0;14.84375;297201.9202857144;-716.3180754737987;738;46;0;692
222.0;15.6875;301973.61000000004;-1006.531014346634;679;97;0;582
228.0;17.1875;262279.9201428572;-2327.113686399418;680;143;0;537
234.0;23.234375;276567.3397142857;-2363.8319481749495;799;91;0;708
240.0;20.28125;253415.39071428572;-2074.3404308462923;675;84;0;591
246.0;25.625;291303.68700000015;-1329.1160523910876;688;47;0;641
252.0;31.6875;310176.79542857147;-1221.418654372741;597;45;0;552
258.0;23.296875;355416.3841428573;-1312.9627154353802;608;46;0;562
264.0;25.265625;300291.36000000004;-1416.5951663564483;653;58;0;595
270.0;25.03125;293187.1065714286;-563.5771026376678;662;11;0;651
276.0;22.4375;301029.65900000004;-588.5951871332945;719;21;0;698
282.0;21.65625;279425.92271428584;-1567.9290452604473;691;100;0;591
288.0;21.0625;271868.3997142857;-1709.942849342311;790;77;0;713
294.0;19.984375;261440.91728571424;-1721.3443845408328;851;70;0;781
300.0;13.53125;260526.46657142858;-1704.2225898912948;772;69;0;703
306.0;9.03125;284043.0044285715;-1123.398574089937;753;43;0;710
312.0;5.734375;356043.61314285727;-931.9426129656931;635;40;0;595
318.0;5.453125;331253.87500000023;-389.7907862123102;707;32;0;675
324.0;7.234375;344852.19714285724;257.62847162783146;848;0;0;848
330.0;9.6875;309452.18328571436;241.9554337584559;1015;3;0;1012
336.0;10.578125;336984.57414285734;-156.1368074764614;941;34;0;907
342.0;14.4375;328162.4934285716;-1320.1175016414927;954;121;0;833
348.0;16.359375;279578.1408571429;-1524.0969822409243;992;131;0;861
354.0;17.890625;294086.8862857143;-2588.695870528856;955;147;0;808
360.0;15.65625;283720.96528571437;-1800.7608321615262;768;67;0;701
366.0;14.75;317893.5157142858;-1219.8093138105905;649;55;0;594
372.0;8.484375;329345.84000000014;-923.4846803674154;467;28;0;439
378.0;5.078125;296337.6864285715;-737.6676020033337;399;30;0;369
384.0;5.015625;332786.7881428573;-608.4618079770735;379;21;0;358
390.0;7.484375;328673.6842857144;-423.1920135795517;449;11;0;438
396.0;11.296875;321361.4917142858;-525.7374093459512;499;44;0;455
402.0;17.109375;273755.2741428572;-1487.1868406637805;632;112;0;520
408.0;21.765625;276438.4690000001;-2252.4204785079637;773;127;0;646
414.0;26.40625;252769.67528571433;-2965.669883507304;927;136;0;791
420.0;26.65625;237913.72128571427;-1853.9724018532143;958;78;0;880
426.0;33.5;297165.59514285723;-1812.0821647065459;855;85;0;770
432.0;29.625;339139.8817142858;-1465.6060647293489;682;64;0;618
438.0;24.46875;312605.5294285716;-1402.5903882171697;677;67;0;610
444.0;22.109375;326666.26485714305;-755.9503532355739;710;35;0;675
450.0;17.859375;314837.01957142877;-653.4420217263687;689;48;0;641
456.0;16.21875;325503.04485714284;-557.1311410226481;796;50;0;746
462.0;16.78125;279960.30628571444;-1102.6556927105266;911;81;0;830
468.0;19.53125;263155.634;-1453.001271404486;1001;112;0;889
474.0;20.71875;254500.9144285715;-2620.161726453167;1018;143;0;875
480.0;23.09375;278088.2052857144;-2802.3189870282076;871;190;0;681
486.0;23.265625;311721.3915714287;-1483.1234659238398;935;62;0;873
492.0;20.703125;296682.02885714284;-872.2286419078737;774;23;0;751
498.0;16.640625;374237.9297142859;-741.451178819043;684;26;0;658
504.0;13.328125;322170.5040000002;-402.8946912375104;588;13;0;575
510.0;10.828125;317303.74500000005;-400.2569064117997;497;0;0;497
516.0;11.03125;302404.4785714286;-338.1827743646427;532;0;0;532
522.0;13.546875;263228.97442857147;-554.9773622322246;631;27;0;604
528.0;15.71875;312718.6498571429;-967.9664823177591;743;65;0;678
534.0;16.234375;253289.63628571428;-1461.9885956279613;749;83;0;666
540.0;17.140625;274582.16242857155;-1836.8915751648456;655;86;0;569
546.0;16.9375;293159.35142857145;-1488.3879079710023;619;67;0;552
552.0;14.125;352283.6281428572;-1063.1192827841733;592;17;0;575
558.0;16.84375;317296.20985714294;-397.8116711631592;645;2;0;643
564.0;17.8125;329859.4540000002;-555.8960281034815;733;23;0;710
570.0;18.53125;333197.65957142867;-420.2515614176518;789;23;0;766
576.0;24.453125;335381.3021428571;-459.7126614315057;928;34;0;894
582.0;29.40625;313318.23500000004;-1651.5301604639972;923;154;0;769
588.0;34.796875;280855.4444285714;-2231.9162280162273;1026;196;0;830
594.0;35.25;303383.9447142857;-3703.526733665145;937;323;0;614
600.0;30.296875;295089.73685714294;-1642.2122992650548;1040;126;0;914
606.0;24.390625;283940.5034285715;-2140.5337480879098;818;111;0;707
612.0;23.71875;309184.31942857156;-1620.6788114132214;659;87;0;572
618.0;19.15625;310321.8064285715;-871.2442721417901;652;45;0;607
624.0;20.171875;360505.4138571429;-771.1039191593009;641;47;0;594
630.0;21.4375;320550.43800000014;-886.5245895801927;662;30;0;632
636.0;25.828125;308169.02957142855;-443.29553857131395;769;13;0;756
642.0;30.203125;244402.97885714285;-606.2538180198753;894;16;0;878
648.0;37.15625;256836.67871428575;-1104.860586717201;972;80;0;892
654.0;31.34375;259659.54242857138;-2715.862023210939;842;144;0;698
660.0;29.140625;297943.35528571444;-2663.008263593336;738;134;0;604
666.0;24.25;297540.93614285724;-1801.99954330732;603;72;0;531
672.0;16.15625;305110.4685714287;-907.7464434519934;496;16;0;480
678.0;10.25;327135.95942857163;-807.2513051491405;448;16;0;432
684.0;9.140625;330182.6677142858;-423.4855848264415;389;5;0;384
690.0;9.28125;349105.9135714287;-321.2930264874303;432;4;0;428
696.0;10.90625;319892.9025714287;-207.28984302913886;648;1;0;647
702.0;15.609375;305579.4381428572;-573.6022046511353;857;48;0;809
708.0;19.46875;281733.3382857143;-1163.1320011762728;990;113;0;877
714.0;20.609375;270445.49514285714;-2882.090678332461;1129;181;0;948
720.0;20.3125;270373.2235714286;-2096.0568423418154;1106;112;0;994
726.0;19.90625;282447.3585714286;-1768.8686141440994;1037;91;0;946
732.0;14.46875;333823.1364285714;-757.5794404481712;902;55;0;847
738.0;12.296875;315772.8665714286;-672.8070068747038;864;24;0;840
744.0;10.734375;344114.7401428573;-211.06987060443498;689;9;0;680
750.0;13.546875;343457.585857143;-70.22813009514357;645;2;0;643
756.0;13.6875;304060.7147142858;-617.1077869461442;619;57;0;562
762.0;16.4375;262069.61314285724;-1069.5344246362802;696;84;0;612
768.0;19.359375;247477.69385714288;-1729.4210007474467;796;94;0;702
774.0;25.9375;245247.18585714293;-2077.106165852165;876;111;0;765
780.0;26.453125;233694.73600000006;-2401.0683740788954;795;108;0;687
786.0;33.703125;282235.49314285733;-2305.333406280173;747;103;0;644
792.0;31.0;292139.44242857146;-1356.210420081712;706;52;0;654
798.0;27.203125;311041.50614285725;-1047.5490499213338;676;29;0;647
804.0;22.734375;351296.89400000003;-810.215838266944;594;23;0;571
810.0;17.546875;334850.21614285733;-918.9618950994627;489;44;0;445
816.0;17.9375;324246.20842857164;-680.5130841291975;553;36;0;517
822.0;20.296875;308728.31442857144;-939.7391160062689;568;69;0;499
828.0;21.484375;257563.15871428573;-2097.5183666213416;692;110;0;582
834.0;20.890625;312931.02;-2422.1724891569174;797;147;0;650
840.0;16.796875;303813.8197142859;-2414.4894048927235;782;148;0;634
846.0;15.203125;296722.07400000014;-1614.8999204874854;813;84;0;729
852.0;12.71875;371093.1507142858;-389.860721228848;774;15;0;759
858.0;14.421875;326784.1142857143;-151.44614307928714;855;15;0;840
864.0;16.28125;327896.6815714288;-359.44947653563577;970;41;0;929
870.0;17.015625;338124.0928571431;-710.0794262260024;950;84;0;866
876.0;14.796875;318601.8808571429;-327.5099407977832;946;33;0;913
882.0;14.453125;277460.11342857155;-654.3078581345617;903;58;0;845
888.0;15.671875;250643.4979999999;-1344.292537941743;970;122;0;848
894.0;14.203125;246030.44871428577;-1973.6585388735693;835;97;0;738
900.0;13.375;324772.4311428572;-1846.2847700963903;751;99;0;652
906.0;11.734375;301588.1922857144;-875.6292611832032;671;12;0;659
912.0;8.078125;341757.20928571443;-494.5851068836055;464;1;0;463
918.0;8.421875;346582.0367142859;-413.3751587634324;462;0;0;462
924.0;11.640625;348180.05814285734;-340.4661180964904;530;0;0;530
930.0;15.546875;332029.58828571445;-254.57896466803504;580;1;0;579
936.0;22.9375;277049.0457142858;-263.52249708463205;768;1;0;767
942.0;30.078125;276779.4245714286;-943.4188507969957;861;63;0;798
948.0;32.5625;236864.52257142862;-1042.733762182208;948;59;0;889
954.0;31.6875;273382.9225714286;-1952.8675697655708;929;113;0;816
960.0;32.765625;281227.80414285726;-2158.8379943913023;810;107;0;703
966.0;33.125;242758.82399999996;-2027.2422082956473;696;103;0;593
972.0;27.96875;343594.52028571453;-1598.7133885571093;672;50;0;622
978.0;23.640625;326510.60328571434;-782.7947592134296;632;19;0;613
984.0;19.328125;321780.05971428583;-508.55949673696887;672;18;0;654
990.0;17.234375;342180.62671428587;-227.76860663614934;732;6;0;726
996.0;21.609375;294635.8862857143;-73.5965301344404;921;18;0;903
1002.0;25.21875;272438.8131428572;-1142.0158656150743;1043;115;0;928
1008.0;29.03125;279290.2752857144;-2029.6721817757643;1133;120;0;1013
1014.0;32.265625;274491.0052857143;-2675.4571572919376;1119;167;0;952
1020.0;26.484375;295774.1732857143;-3213.135798811156;985;165;0;820
1026.0;25.0625;300269.14271428576;-1966.9630954334862;877;101;0;776
1032.0;19.25;380860.0955714287;-1023.8555269402277;705;41;0;664
1038.0;12.484375;344727.55442857154;-567.8771389681788;546;7;0;539
1044.0;9.1875;332710.2911428572;-337.17062804076704;447;0;0;447
1050.0;8.046875;338170.76028571435;-307.23137368270545;409;0;0;409
1056.0;8.390625;315957.40328571433;-244.59096208200208;480;0;0;480
1062.0;13.609375;299038.31771428575;-252.18266943772323;662;0;0;662
1068.0;16.703125;267917.4304285715;-449.19840720132925;808;0;0;808
1074.0;23.84375;270811.53800000006;-530.0462231854326;955;3;0;952
1080.0;24.09375;287878.78857142874;-1140.3846573014453;881;48;0;833
1086.0;21.28125;316651.4005714287;-1070.2740656664828;785;44;0;741
1092.0;18.234375;322117.6555714287;-920.4018778580357;682;24;0;658
1098.0;15.78125;324655.7981428572;-560.4536471939355;661;16;0;645
1104.0;15.78125;356774.16700000013;-327.704857931938;712;9;0;703
1110.0;16.40625;336296.3042857144;-441.9494220959605;720;41;0;679
1116.0;19.953125;318059.4492857144;-268.6528546481277;781;15;0;766
1122.0;22.234375;269660.4891428572;-568.3713089910743;914;44;0;870
1128.0;20.703125;247191.22842857143;-249.25273278384702;1085;39;0;1046
1134.0;27.515625;294341.5132857143;-2061.62410037074;1060;149;0;911
1140.0;27.5;273704.2052857143;-1713.5082836961956;1016;90;0;926
1146.0;27.453125;262134.7811428571;-1722.8085213390295;980;93;0;887
1152.0;23.28125;314183.5757142858;-2059.7820843839727;775;128;0;647
1158.0;23.890625;301153.7205714287;-1053.6563229160383;755;49;0;706
1164.0;25.90625;305614.83228571445;-934.9149450080877;800;57;0;743
1170.0;24.421875;309015.95528571436;-684.332083523157;737;53;0;684
1176.0;24.828125;297196.8418571429;-1504.4689567564055;711;91;0;620
1182.0;22.828125;262348.0378571429;-1713.4243798058596;720;109;0;611
1188.0;22.6875;227043.92271428573;-1575.5089317980746;774;91;0;683
1194.0;18.59375;268852.0138571428;-2329.219436636573;704;103;0;601
1200.0;18.484375;303195.60400000017;-1538.533046038472;685;53;0;632
1206.0;13.234375;289195.23085714295;-1082.862542640767;566;30;0;536
1212.0;11.15625;336573.71614285716;-861.7962114038528;419;41;0;378
1218.0;9.421875;342192.37171428587;-852.0453992590483;414;24;0;390
1224.0;11.625;354218.28714285727;-675.1153563268017;448;33;0;415
1230.0;12.59375;360246.19014285726;-497.81434100298793;534;16;0;518
1236.0;16.703125;287033.417857143;-540.1862524053722;771;33;0;738
1242.0;19.609375;300773.848857143;-336.1558175996179;992;20;0;972
1248.0;23.546875;293873.17200000014;-597.196989578486;1162;37;0;1125
1254.0;24.375;273117.4604285715;-542.1558218044229;1188;43;0;1145
1260.0;18.484375;297347.7142857144;-2283.0894048440678;961;125;0;836
1266.0;17.078125;302973.05885714287;-1158.4271445586928;924;54;0;870
1272.0;13.515625;350291.7245714287;-353.1671546876023;837;11;0;826
1278.0;10.921875;357495.0290000002;-500.55658249315456;731;20;0;711
1284.0;10.78125;359146.14828571444;-355.2981834454695;654;14;0;640
1290.0;13.234375;320722.9224285715;-301.75315293538733;669;23;0;646
1296.0;19.015625;305842.906;-135.46866399102146;804;7;0;797
1302.0;23.9375;303478.8545714287;-270.7578246885096;910;4;0;906
1308.0;31.453125;270571.21328571433;-1020.7323119967768;1021;65;0;956
1314.0;35.5;268887.98314285727;-1269.71276996503;976;91;0;885
1320.0;35.875;287841.5235714286;-2862.459697905928;777;189;0;588
1326.0;31.96875;278677.32714285725;-2696.974860478542;682;122;0;560
1332.0;30.734375;311087.01414285717;-1671.2291891325149;600;70;0;530
1338.0;25.078125;310306.9417142859;-796.9040601006418;522;10;0;512
1344.0;20.234375;314282.36085714295;-591.8235448110208;462;4;0;458
1350.0;18.21875;354836.49685714307;-405.0326592293277;448;3;0;445
1356.0;17.21875;297617.3677142858;-578.5298046687967;491;24;0;467
1362.0;20.40625;276249.66328571434;-1084.9440936761093;624;72;0;552
1368.0;21.609375;265311.8145714286;-1710.4074043624569;716;98;0;618
1374.0;23.28125;254901.073;-1771.9227237942396;963;92;0;871
1380.0;25.25;242000.79028571423;-1947.901166935102;917;153;0;764
1386.0;21.453125;311678.8500000001;-2421.6539841607446;871;134;0;737
1392.0;21.75;332960.8561428572;-954.3295853626914;893;40;0;853
1398.0;18.046875;329861.6967142859;-506.6237431744812;869;39;0;830
1404.0;17.203125;327050.59671428584;-400.50586645898875;946;30;0;916
1410.0;13.984375;328596.3857142859;-604.1189730231999;865;25;0;840
1416.0;11.546875;286341.21900000004;-87.20859372324776;794;14;0;780
1422.0;12.125;270519.25014285714;-1115.9636259305407;817;74;0;743
1428.0;15.71875;260793.91399999996;-1462.0323906592675;861;95;0;766
1434.0;14.03125;259287.02771428574;-1118.9862579460605;857;54;0;803
1440.0;13.640625;280480.2805714286;-1234.577142149792;724;80;0;644
1446.0;13.484375;350683.03828571446;-1537.0453484538593;594;58;0;536
1452.0;14.015625;325070.4624285715;-705.6045953208231;616;21;0;595
1458.0;13.828125;310277.5654285715;-621.3495164359338;589;25;0;564
1464.0;17.5625;339951.85442857153;-524.0617474411265;618;19;0;599
1470.0;19.40625;314499.1844285716;-561.5824674069881;699;19;0;680
1476.0;23.015625;296828.9462857144;-687.0327889572945;671;34;0;637
1482.0;25.8125;290834.41300000006;-1075.0904777074466;755;77;0;678
1488.0;19.578125;246472.8855714285;-2317.359357427398;681;162;0;519
1494.0;27.625;271322.983;-2446.0465167776565;790;104;0;686
1500.0;25.390625;250533.73957142854;-2020.4528032930102;698;100;0;598
1506.0;28.40625;298292.106;-1866.353088685195;650;82;0;568
1512.0;24.734375;289540.87185714295;-1531.4298358783126;586;74;0;512
1518.0;24.0;317596.0297142858;-476.75092850916553;662;11;0;651
1524.0;24.859375;301264.0737142858;-515.0389102502377;757;36;0;721
1530.0;22.4375;340208.6148571429;-661.4884728174075;826;49;0;777
1536.0;22.875;312159.14471428574;-739.7307112765848;987;67;0;920
1542.0;29.34375;277977.5957142858;-1127.2506331920158;1193;95;0;1098
1548.0;32.3125;271729.2198571429;-1859.1310555131058;1200;145;0;1055
1554.0;33.890625;254597.98114285717;-2825.189849975228;1140;137;0;1003
1560.0;26.953125;267866.15228571434;-2088.1971220336854;990;95;0;895
1566.0;20.453125;280080.20857142867;-1286.8158475461532;796;49;0;747
1572.0;14.28125;278485.9635714286;-741.5950735635124;581;17;0;564
1578.0;12.546875;364083.54100000014;-378.039311255503;497;0;0;497
1584.0;8.65625;327651.6117142859;-452.78223661350785;443;0;0;443
1590.0;8.6875;322823.3757142859;-315.51687329943525;442;1;0;441
1596.0;11.09375;310047.2212857144;-338.6914002230624;600;0;0;600
1602.0;15.375;283178.15628571436;-479.62898537679575;779;16;0;763
1608.0;20.234375;283434.9072857143;-1101.6732868297258;883;74;0;809
1614.0;26.4375;268283.6297142858;-1552.632091429201;968;104;0;864
1620.0;22.640625;279897.6468571429;-2029.664457618026;807;95;0;712
1626.0;16.53125;315374.4134285714;-1534.6347077771788;738;55;0;683
1632.0;12.015625;361934.6881428573;-1079.1262785583967;554;42;0;512
1638.0;12.171875;350472.6434285716;-523.8767778298352;523;7;0;516
1644.0;13.515625;314308.6838571429;-286.41475029900903;562;2;0;560
1650.0;16.28125;317683.50271428586;-189.06606900930637;584;5;0;579
1656.0;18.625;293781.6291428573;-86.94977935374482;773;4;0;769
1662.0;18.203125;277288.8770000001;-183.48334512673318;889;10;0;879
1668.0;22.859375;244195.33628571432;-243.7701396670309;1101;37;0;1064
1674.0;30.5625;251970.4235714286;-1979.5481464018812;1120;140;0;980
1680.0;35.59375;259239.44500000004;-2515.746192103543;1100;129;0;971
1686.0;38.109375;303818.41942857153;-2815.334467849578;975;143;0;832
1692.0;36.046875;291451.05228571437;-2091.38479623117;870;111;0;759
1698.0;32.4375;294329.90857142874;-1624.2934428063454;774;80;0;694
1704.0;28.921875;321499.2450000001;-1113.5856366149965;739;56;0;683
1710.0;25.375;328639.42500000005;-773.5081476118648;672;30;0;642
1716.0;21.5;329059.23657142866;-633.0686203096411;627;40;0;587
1722.0;24.484375;290079.2385714287;-1129.645963190822;620;66;0;554
1728.0;24.546875;298325.1737142858;-1684.9809196383576;679;101;1;578
1734.0;22.3125;268663.2007142857;-2094.58993416233;685;109;0;576
1740.0;18.59375;304792.05542857153;-2025.946263755788;624;101;0;523
1746.0;16.546875;284780.98771428585;-1525.546803732519;627;75;0;552
1752.0;14.703125;327443.2260000001;-964.1574049583869;553;25;1;528
1758.0;12.03125;305825.8657142858;-563.3746343438979;538;18;4;520
1764.0;13.53125;383134.4385714287;-714.5380181051441;565;48;3;517
1770.0;16.9375;343516.4732857144;-501.68422008829657;642;29;2;613
1776.0;16.546875;308874.7595714287;-582.5638664718717;744;35;5;709
1782.0;15.375;304568.0071428572;-343.12615708250087;849;20;5;829
1788.0;14.234375;279541.5887142857;-213.6555529431207;977;2;35;975
1794.0;15.625;268509.79914285714;-623.5443707068916;945;55;84;890
1800.0;13.671875;248574.2048571429;-1463.4500768442522;551;56;354;495
